NMec = 98491
T = 15
P = 1
Profits not ignored
Solution time = 1.287e-05
Best Profit = 26455
Terminal Cases = 541
Task date  Profit    P
  2   146   26455    0   
  16  56    9699     -1  
  17  25    929      -1  
  19  43    3965     -1  
  21  31    1168     -1  
  25  44    4635     -1  
  30  35    873      -1  
  52  58    641      -1  
  71  90    4636     -1  
  84  99    2253     -1  
  86  93    1070     -1  
  92  100   980      -1  
  106 116   1680     -1  
  123 148   6113     -1  
  126 134   1499     -1  
End
