NMec = 98491
T = 42
P = 3
Profits not ignored
Solution time = 2.503e+02
Best Profit = 73079
Terminal Cases = -1132994015
Task date  Profit    P
  1   139   30578    -1  
  2   11    2180     -1  
  2   11    866      -1  
  2   23    1711     -1  
  3   26    3375     -1  
  5   9     503      -1  
  9   24    1319     -1  
  18  30    2704     -1  
  18  35    2782     -1  
  21  33    1475     -1  
  23  32    2620     -1  
  33  48    1514     -1  
  45  54    1659     -1  
  48  82    6779     -1  
  49  54    747      -1  
  49  73    2029     -1  
  54  61    1938     -1  
  64  74    1812     -1  
  70  81    1950     -1  
  74  82    1161     -1  
  74  91    2752     -1  
  75  80    605      -1  
  79  95    1020     -1  
  80  93    2593     -1  
  80  93    3292     -1  
  81  97    1353     -1  
  91  116   2834     -1  
  92  135   11723    -1  
  93  101   1427     -1  
  95  97    286      -1  
  95  110   3488     -1  
  97  108   1035     -1  
  99  123   3866     -1  
  104 131   2065     -1  
  105 124   2416     -1  
  106 123   3499     -1  
  107 121   1197     -1  
  108 113   588      -1  
  114 132   3423     -1  
  117 126   616      -1  
  125 129   440      -1  
  127 129   383      -1  
End
