NMec = 98491
T = 18
P = 8
Profits not ignored
Solution time = 4.111e-03
Best Profit = 29267
Terminal Cases = 228778
Task date  Profit    P
  0   8     1636     0   
  0   12    1180     1   
  0   20    4025     2   
  0   25    2956     3   
  0   28    3058     4   
  2   27    4524     5   
  3   20    2820     6   
  4   22    3271     7   
  6   16    1089     -1  
  7   27    2105     -1  
  7   27    3016     -1  
  8   9     440      -1  
  9   14    759      0   
  13  24    1831     1   
  13  27    913      -1  
  19  26    1418     0   
  23  28    846      2   
  23  29    747      6   
End
