NMec = 98491
T = 41
P = 2
Profits not ignored
Solution time = 6.240e+01
Best Profit = 69581
Terminal Cases = 254518408
Task date  Profit    P
  0   12    2912     -1  
  0   15    3099     -1  
  8   196   30784    -1  
  14  133   18335    -1  
  20  37    1815     -1  
  30  35    688      -1  
  33  54    3035     -1  
  34  51    2951     -1  
  43  184   14933    -1  
  51  56    830      -1  
  52  55    867      -1  
  52  147   23710    -1  
  55  64    607      -1  
  58  69    1116     -1  
  58  82    1986     -1  
  63  72    2161     -1  
  65  78    2306     -1  
  82  92    894      -1  
  83  92    1305     -1  
  85  105   2427     -1  
  95  103   1004     -1  
  104 123   4732     -1  
  118 123   848      -1  
  118 129   2104     -1  
  128 133   965      -1  
  128 138   2487     -1  
  139 150   1338     -1  
  146 155   1684     -1  
  152 175   4905     -1  
  159 178   2873     -1  
  160 168   1938     -1  
  161 169   1703     -1  
  166 189   4957     -1  
  170 173   499      -1  
  170 184   3338     -1  
  176 177   237      -1  
  177 192   1926     -1  
  178 197   3895     -1  
  188 196   990      -1  
  190 198   1230     -1  
  190 200   1677     -1  
End
