NMec = 98491
T = 37
P = 7
Profits not ignored
Solution time = 4.776e+01
Best Profit = 48697
Terminal Cases = 4408721934
Task date  Profit    P
  0   52    7850     0   
  1   46    4721     1   
  2   13    1566     2   
  3   15    2365     3   
  3   15    953      4   
  3   22    2284     5   
  4   20    3259     6   
  4   49    5186     -1  
  5   50    2807     -1  
  7   9     300      -1  
  9   27    2106     -1  
  10  24    1674     -1  
  11  28    1737     -1  
  11  29    1807     -1  
  12  19    572      -1  
  13  25    1617     -1  
  14  25    3302     2   
  16  43    5137     3   
  17  28    1270     4   
  20  36    1351     -1  
  21  25    1084     6   
  21  29    1360     -1  
  21  29    560      -1  
  21  32    1376     -1  
  22  34    1875     -1  
  22  37    1532     -1  
  22  41    1832     -1  
  22  46    2926     -1  
  23  33    1444     5   
  23  44    1670     -1  
  27  36    1383     2   
  36  52    2636     4   
  37  52    2456     2   
  39  43    743      5   
  40  51    2544     6   
  41  45    515      -1  
  49  52    689      1   
End
