NMec = 98491
T = 39
P = 2
Profits not ignored
Solution time = 1.034e+01
Best Profit = 61940
Terminal Cases = 895807736
Task date  Profit    P
  2   8     406      0   
  2   25    4622     1   
  6   92    13577    -1  
  10  14    785      0   
  16  56    2304     0   
  23  40    1634     -1  
  25  41    2821     -1  
  36  59    4187     1   
  59  80    3432     0   
  62  72    848      1   
  62  87    2064     -1  
  62  183   15310    -1  
  67  82    3648     -1  
  77  94    2707     1   
  80  88    1918     -1  
  81  92    1096     0   
  84  96    1139     -1  
  90  95    581      -1  
  90  106   2288     -1  
  92  167   20164    -1  
  93  97    1142     0   
  93  107   1605     -1  
  95  106   2825     1   
  100 113   2173     0   
  105 117   1744     -1  
  113 117   491      1   
  120 122   556      0   
  125 131   1040     0   
  126 147   4607     1   
  127 135   900      -1  
  136 143   1401     0   
  140 145   676      -1  
  140 153   1289     -1  
  140 154   3130     -1  
  149 169   4643     0   
  154 170   2886     1   
  157 171   2147     -1  
  158 167   1267     -1  
  172 186   2620     0   
End
