NMec = 98491
T = 21
P = 4
Profits not ignored
Solution time = 3.402e-03
Best Profit = 31783
Terminal Cases = 270790
Task date  Profit    P
  1   10    1717     0   
  1   16    4074     1   
  2   11    1033     2   
  2   22    2076     3   
  4   18    2021     -1  
  8   51    5817     -1  
  9   31    2462     -1  
  9   31    5315     -1  
  11  29    3185     0   
  14  45    6745     2   
  15  24    873      -1  
  16  32    1736     -1  
  19  28    1040     1   
  20  33    2474     -1  
  21  30    2157     -1  
  23  29    702      3   
  25  41    1961     -1  
  30  41    2935     0   
  35  48    2280     1   
  35  51    1508     3   
  45  50    517      0   
End
