NMec = 98491
T = 39
P = 1
Profits not ignored
Solution time = 5.420e-02
Best Profit = 70151
Terminal Cases = 3836021
Task date  Profit    P
  0   389   35415    0   
  4   333   54575    -1  
  7   31    5025     -1  
  9   13    643      -1  
  26  386   27758    -1  
  34  56    4846     -1  
  36  39    680      -1  
  75  225   24997    -1  
  77  89    2076     -1  
  77  93    1020     -1  
  79  87    1744     -1  
  94  165   16984    -1  
  102 108   727      -1  
  106 120   1075     -1  
  116 302   53378    -1  
  136 149   1390     -1  
  138 151   2278     -1  
  142 153   1976     -1  
  150 159   2055     -1  
  173 178   1154     -1  
  196 211   3166     -1  
  198 209   1832     -1  
  198 217   3396     -1  
  212 238   7914     -1  
  219 282   17098    -1  
  227 238   2453     -1  
  235 244   1063     -1  
  235 248   1555     -1  
  237 246   1731     -1  
  241 247   1244     -1  
  251 265   1512     -1  
  257 276   2884     -1  
  261 272   2666     -1  
  291 309   3801     -1  
  292 315   6113     -1  
  293 307   2388     -1  
  306 318   1241     -1  
  322 339   1179     -1  
  375 388   1679     -1  
End
