NMec = 98491
T = 21
P = 5
Profits not ignored
Solution time = 4.152e-03
Best Profit = 28397
Terminal Cases = 367966
Task date  Profit    P
  1   10    1429     -1  
  2   19    2738     -1  
  3   15    3043     -1  
  3   30    6053     -1  
  4   16    2072     -1  
  5   13    1123     -1  
  5   24    2139     -1  
  7   17    1579     -1  
  8   36    6169     -1  
  9   20    1109     -1  
  9   21    1699     -1  
  12  35    2635     -1  
  13  36    3797     -1  
  15  20    1392     -1  
  15  35    1282     -1  
  19  39    1864     -1  
  20  25    734      -1  
  20  25    681      -1  
  21  26    824      -1  
  27  41    2480     -1  
  29  35    976      -1  
End
