NMec = 98491
T = 16
P = 1
Profits not ignored
Solution time = 2.876e-05
Best Profit = 18212
Terminal Cases = 1680
Task date  Profit    P
  1   33    2990     -1  
  29  34    1090     -1  
  29  35    796      -1  
  34  41    551      -1  
  37  63    2722     -1  
  43  56    2256     -1  
  58  62    834      -1  
  64  81    2964     -1  
  68  73    746      -1  
  68  82    1842     -1  
  74  98    2442     -1  
  94  112   2856     -1  
  98  116   1789     -1  
  111 130   2231     -1  
  115 131   4246     -1  
  149 158   1515     -1  
End
