NMec = 98491
T = 41
P = 3
Profits not ignored
Solution time = 9.759e+01
Best Profit = 55810
Terminal Cases = 118042152
Task date  Profit    P
  1   6     739      -1  
  4   7     484      -1  
  6   83    8262     -1  
  8   68    4074     -1  
  11  30    1961     -1  
  12  23    1022     -1  
  12  104   14338    -1  
  14  133   17316    -1  
  15  28    3065     -1  
  17  24    664      -1  
  17  24    1277     -1  
  20  27    931      -1  
  22  34    3856     -1  
  27  43    2461     -1  
  28  48    4038     -1  
  29  100   7660     -1  
  32  47    1221     -1  
  39  121   7460     -1  
  41  64    3063     -1  
  43  57    2680     -1  
  45  68    2495     -1  
  51  55    770      -1  
  56  62    580      -1  
  62  82    4916     -1  
  63  71    1687     -1  
  64  122   7754     -1  
  74  87    1466     -1  
  75  84    1543     -1  
  76  80    799      -1  
  81  96    2824     -1  
  84  95    2383     -1  
  85  91    555      -1  
  89  100   994      -1  
  100 111   1599     -1  
  102 115   2960     -1  
  105 114   1230     -1  
  107 119   2648     -1  
  113 115   351      -1  
  117 128   1483     -1  
  120 133   1608     -1  
  123 133   1882     -1  
End
