NMec = 98491
T = 30
P = 2
Profits not ignored
Solution time = 3.123e-02
Best Profit = 30465
Terminal Cases = 3598612
Task date  Profit    P
  4   137   11915    0   
  9   24    3095     1   
  26  31    1044     1   
  26  33    965      -1  
  26  35    2355     -1  
  27  48    3092     -1  
  29  42    2654     -1  
  29  47    3060     -1  
  31  35    925      -1  
  34  46    2524     1   
  38  40    459      -1  
  39  54    4090     -1  
  41  62    4539     -1  
  54  67    938      1   
  58  77    2735     -1  
  59  62    719      -1  
  59  67    641      -1  
  60  70    2155     -1  
  60  106   4385     -1  
  81  91    1670     1   
  81  146   5926     -1  
  86  92    996      -1  
  88  93    652      -1  
  91  108   3147     -1  
  94  108   1920     1   
  100 111   1032     -1  
  108 111   545      -1  
  113 119   1525     1   
  113 125   1334     -1  
  125 134   1107     1   
End
