NMec = 98491
T = 30
P = 6
Profits not ignored
Solution time = 5.606e-01
Best Profit = 38204
Terminal Cases = 59281448
Task date  Profit    P
  0   21    3719     0   
  0   43    3589     1   
  1   22    2025     2   
  5   29    2103     3   
  7   17    1643     4   
  7   31    4527     5   
  8   49    6779     -1  
  10  17    1463     -1  
  10  18    1321     -1  
  11  17    1206     -1  
  12  31    4710     -1  
  12  32    3700     -1  
  15  37    2091     -1  
  15  38    5138     -1  
  16  38    4029     -1  
  18  25    1694     4   
  18  31    2573     -1  
  18  42    4746     -1  
  21  37    3392     -1  
  22  31    2529     0   
  23  37    1974     2   
  24  33    765      -1  
  30  34    680      3   
  30  39    2052     4   
  30  44    1880     -1  
  31  36    760      -1  
  33  39    795      0   
  36  47    1424     3   
  36  48    1508     5   
  38  48    969      2   
End
