NMec = 98491
T = 16
P = 8
Profits not ignored
Solution time = 7.397e-04
Best Profit = 22754
Terminal Cases = 49709
Task date  Profit    P
  0   15    1726     -1  
  0   20    3698     -1  
  0   26    4183     -1  
  1   23    2179     -1  
  2   10    1482     -1  
  2   14    1580     -1  
  4   23    1594     -1  
  5   20    1525     -1  
  6   16    1532     -1  
  6   22    1601     -1  
  7   16    1589     -1  
  9   26    2827     -1  
  10  21    1427     -1  
  11  29    2399     -1  
  12  19    1624     -1  
  16  29    1035     -1  
End
