NMec = 98491
T = 43
P = 3
Profits not ignored
Solution time = 1.225e+02
Best Profit = 67844
Terminal Cases = 732612027
Task date  Profit    P
  3   78    7813     -1  
  7   32    4081     -1  
  11  129   21012    -1  
  12  23    3106     -1  
  16  27    3110     -1  
  23  110   10343    -1  
  25  40    1286     -1  
  27  41    3057     -1  
  34  46    2824     -1  
  34  52    5007     -1  
  34  55    2295     -1  
  35  105   13918    -1  
  36  65    4861     -1  
  38  46    989      -1  
  38  60    5000     -1  
  44  50    743      -1  
  46  59    2971     -1  
  49  71    2559     -1  
  51  60    2313     -1  
  53  75    2454     -1  
  55  72    3994     -1  
  55  131   6890     -1  
  60  78    2313     -1  
  67  71    1143     -1  
  67  78    2470     -1  
  78  104   7201     -1  
  81  93    1495     -1  
  88  99    1688     -1  
  89  97    853      -1  
  92  99    1635     -1  
  97  111   2181     -1  
  105 117   2532     -1  
  106 116   2285     -1  
  110 113   484      -1  
  113 123   1939     -1  
  113 135   3380     -1  
  114 120   679      -1  
  116 134   2150     -1  
  118 123   483      -1  
  118 129   1030     -1  
  121 122   435      -1  
  122 137   2668     -1  
  123 134   1601     -1  
End
