NMec = 98491
T = 32
P = 3
Profits not ignored
Solution time = 7.114e-01
Best Profit = 38587
Terminal Cases = 87699232
Task date  Profit    P
  0   18    2186     -1  
  2   95    11632    -1  
  12  21    1890     -1  
  21  38    2025     -1  
  22  23    307      -1  
  25  45    2847     -1  
  28  47    2440     -1  
  33  45    3564     -1  
  34  48    2611     -1  
  43  49    844      -1  
  45  58    2332     -1  
  46  52    524      -1  
  47  54    1435     -1  
  48  54    618      -1  
  48  56    1717     -1  
  50  62    2516     -1  
  52  66    1316     -1  
  53  62    1298     -1  
  53  94    5874     -1  
  60  67    1071     -1  
  60  77    1911     -1  
  63  84    2994     -1  
  69  84    1084     -1  
  74  88    1292     -1  
  76  83    1700     -1  
  77  87    708      -1  
  78  91    3531     -1  
  80  88    1638     -1  
  83  89    1214     -1  
  85  98    2634     -1  
  93  97    836      -1  
  94  96    259      -1  
End
