NMec = 98491
T = 20
P = 4
Profits not ignored
Solution time = 1.464e-03
Best Profit = 18933
Terminal Cases = 101429
Task date  Profit    P
  5   18    1442     -1  
  6   28    2409     -1  
  8   39    2661     -1  
  9   15    700      -1  
  11  21    840      -1  
  12  36    3624     -1  
  12  44    3129     -1  
  14  27    3341     -1  
  17  36    3433     -1  
  19  31    1473     -1  
  21  27    476      -1  
  21  33    1075     -1  
  22  40    3403     -1  
  23  40    1647     -1  
  24  33    1591     -1  
  31  39    2163     -1  
  31  40    1480     -1  
  33  42    970      -1  
  34  35    194      -1  
  37  40    562      -1  
End
