NMec = 98491
T = 41
P = 7
Profits not ignored
Solution time = 8.723e+02
Best Profit = 63053
Terminal Cases = -1732962196
Task date  Profit    P
  0   22    2944     -1  
  0   55    6526     -1  
  0   58    6085     -1  
  1   16    2785     -1  
  1   17    3223     -1  
  2   19    1742     -1  
  2   21    3622     -1  
  3   19    1412     -1  
  3   57    10287    -1  
  5   22    2237     -1  
  6   19    2042     -1  
  7   21    1140     -1  
  8   18    1491     -1  
  8   20    1317     -1  
  9   25    1090     -1  
  11  20    1336     -1  
  12  15    581      -1  
  15  53    7718     -1  
  16  41    3915     -1  
  17  33    2930     -1  
  19  49    6847     -1  
  20  43    3775     -1  
  21  30    1587     -1  
  21  33    1413     -1  
  21  39    2014     -1  
  22  39    1826     -1  
  22  49    6955     -1  
  23  30    709      -1  
  24  39    1097     -1  
  26  30    1110     -1  
  27  33    1146     -1  
  27  45    1877     -1  
  29  47    2102     -1  
  30  37    1010     -1  
  33  50    4267     -1  
  38  49    1046     -1  
  40  42    610      -1  
  43  53    1939     -1  
  44  46    607      -1  
  45  56    1271     -1  
  51  56    728      -1  
End
