NMec = 98491
T = 35
P = 6
Profits not ignored
Solution time = 4.212e+01
Best Profit = 55189
Terminal Cases = -991670898
Task date  Profit    P
  1   14    2716     -1  
  1   20    1518     -1  
  1   53    5182     -1  
  2   13    3216     -1  
  2   16    1280     -1  
  2   17    1095     -1  
  2   52    11670    -1  
  3   15    2358     -1  
  6   18    2823     -1  
  9   17    2390     -1  
  12  31    4693     -1  
  14  20    780      -1  
  14  32    3432     -1  
  14  40    5954     -1  
  14  49    6585     -1  
  16  43    4839     -1  
  17  33    2119     -1  
  18  27    2097     -1  
  18  28    1588     -1  
  18  33    2522     -1  
  19  26    1585     -1  
  21  42    5619     -1  
  22  31    1156     -1  
  27  35    782      -1  
  29  39    1208     -1  
  30  44    2347     -1  
  31  38    1102     -1  
  33  41    1344     -1  
  34  55    2205     -1  
  37  46    1427     -1  
  39  50    1280     -1  
  39  56    2138     -1  
  43  57    2071     -1  
  44  48    760      -1  
  46  51    709      -1  
End
