NMec = 98491
T = 21
P = 2
Profits not ignored
Solution time = 1.033e-03
Best Profit = 30555
Terminal Cases = 88006
Task date  Profit    P
  2   19    3461     -1  
  3   11    1410     -1  
  14  28    1232     -1  
  18  25    838      -1  
  22  39    2967     -1  
  23  32    1417     -1  
  25  49    3036     -1  
  38  61    6300     -1  
  42  57    3388     -1  
  50  63    2394     -1  
  50  66    4148     -1  
  52  74    1271     -1  
  60  79    2190     -1  
  63  83    4001     -1  
  65  76    1529     -1  
  65  91    1980     -1  
  79  86    1718     -1  
  80  93    1589     -1  
  84  101   2133     -1  
  86  99    2347     -1  
  87  99    2017     -1  
End
