NMec = 98491
T = 32
P = 1
Profits not ignored
Solution time = 1.179e-02
Best Profit = 29846
Terminal Cases = 912561
Task date  Profit    P
  0   316   29846    -1  
  39  49    2010     -1  
  45  54    1005     -1  
  47  56    1345     -1  
  50  63    1666     -1  
  54  69    1531     -1  
  59  69    1146     -1  
  61  66    718      -1  
  66  85    2928     -1  
  68  77    2043     -1  
  71  258   18578    -1  
  73  141   9129     -1  
  102 116   2925     -1  
  140 153   2065     -1  
  157 166   1413     -1  
  164 185   1522     -1  
  175 186   1597     -1  
  186 197   1432     -1  
  189 193   1199     -1  
  193 209   2455     -1  
  197 210   2248     -1  
  210 233   3290     -1  
  213 224   2112     -1  
  220 245   4044     -1  
  230 233   1089     -1  
  239 252   1000     -1  
  258 266   804      -1  
  270 283   2637     -1  
  271 275   1028     -1  
  276 297   3177     -1  
  290 307   2696     -1  
  295 315   2262     -1  
End
