NMec = 98491
T = 36
P = 2
Profits not ignored
Solution time = 3.256e+00
Best Profit = 41990
Terminal Cases = 283162884
Task date  Profit    P
  13  16    408      -1  
  21  28    491      -1  
  26  36    2011     -1  
  27  42    2858     -1  
  27  179   18679    -1  
  28  37    792      -1  
  30  41    2073     -1  
  34  46    1387     -1  
  36  45    2175     -1  
  53  64    2576     -1  
  70  85    3953     -1  
  78  91    2361     -1  
  81  88    1063     -1  
  85  91    525      -1  
  85  94    1519     -1  
  90  157   9797     -1  
  92  97    1213     -1  
  93  107   4212     -1  
  95  100   697      -1  
  104 122   4825     -1  
  107 122   3180     -1  
  110 118   1407     -1  
  111 115   600      -1  
  111 136   4103     -1  
  112 114   261      -1  
  116 133   2605     -1  
  117 120   835      -1  
  123 139   1703     -1  
  125 136   2016     -1  
  140 147   1444     -1  
  142 154   1498     -1  
  149 158   1398     -1  
  150 159   896      -1  
  156 176   2267     -1  
  158 171   1311     -1  
  162 176   2359     -1  
End
