NMec = 98491
T = 25
P = 2
Profits not ignored
Solution time = 2.071e-03
Best Profit = 49407
Terminal Cases = 259040
Task date  Profit    P
  0   120   30709    -1  
  4   16    1118     -1  
  6   95    11352    -1  
  28  39    876      -1  
  41  61    5960     -1  
  47  60    2183     -1  
  49  54    466      -1  
  54  61    1639     -1  
  56  66    1401     -1  
  58  74    3130     -1  
  63  70    1192     -1  
  65  117   8120     -1  
  72  84    1209     -1  
  72  92    4268     -1  
  85  99    1727     -1  
  86  112   2879     -1  
  88  100   1068     -1  
  91  93    459      -1  
  92  93    297      -1  
  92  115   4726     -1  
  96  105   1553     -1  
  99  102   517      -1  
  101 103   598      -1  
  106 121   3731     -1  
  107 110   289      -1  
End
