NMec = 98491
T = 22
P = 1
Profits not ignored
Solution time = 3.076e-04
Best Profit = 16606
Terminal Cases = 17472
Task date  Profit    P
  17  27    2382     -1  
  24  31    1289     -1  
  39  44    1137     -1  
  47  63    1754     -1  
  54  64    1551     -1  
  54  69    2720     -1  
  59  73    1936     -1  
  60  70    1524     -1  
  61  77    2705     -1  
  81  87    713      -1  
  108 112   646      -1  
  112 130   1778     -1  
  130 142   1349     -1  
  134 147   2016     -1  
  139 158   2104     -1  
  147 161   2912     -1  
  157 178   2306     -1  
  168 181   1777     -1  
  172 187   2682     -1  
  187 203   2891     -1  
  196 207   2065     -1  
  200 214   1641     -1  
End
