NMec = 98491
T = 40
P = 4
Profits not ignored
Solution time = 2.366e+02
Best Profit = 62504
Terminal Cases = 19620248272
Task date  Profit    P
  1   25    4673     0   
  2   83    9215     1   
  8   22    1938     2   
  9   19    1072     3   
  10  21    2351     -1  
  13  29    1840     -1  
  16  33    2081     -1  
  20  61    3166     3   
  22  61    6991     -1  
  24  39    2529     2   
  25  87    16270    -1  
  27  30    534      0   
  27  40    1553     -1  
  28  41    2735     -1  
  28  55    4700     -1  
  32  41    1380     0   
  34  54    2596     -1  
  35  40    646      -1  
  35  60    4038     -1  
  37  45    780      -1  
  41  48    1058     2   
  41  54    762      -1  
  46  52    1001     0   
  46  55    1670     -1  
  48  68    1132     -1  
  49  60    2742     2   
  50  57    1295     -1  
  56  65    743      0   
  58  65    1180     -1  
  62  78    3141     2   
  62  79    2232     3   
  71  87    1958     0   
  72  77    466      -1  
  75  78    649      -1  
  77  82    1024     -1  
  78  92    3740     -1  
  79  93    3329     2   
  79  96    3522     -1  
  80  99    3899     3   
  86  96    2516     1   
End
