NMec = 98491
T = 29
P = 8
Profits not ignored
Solution time = 2.834e+00
Best Profit = 39871
Terminal Cases = 344438382
Task date  Profit    P
  0   6     714      -1  
  0   14    3377     -1  
  0   32    2796     -1  
  1   12    2457     -1  
  3   21    3322     -1  
  4   17    1740     -1  
  4   19    3038     -1  
  7   14    1357     -1  
  7   18    1396     -1  
  8   34    5465     -1  
  9   19    1136     -1  
  10  13    877      -1  
  11  19    1751     -1  
  11  26    1983     -1  
  11  35    4377     -1  
  13  22    1400     -1  
  15  16    255      -1  
  16  17    219      -1  
  17  18    491      -1  
  18  22    543      -1  
  18  31    1260     -1  
  19  28    941      -1  
  20  22    450      -1  
  20  31    1913     -1  
  21  29    902      -1  
  22  31    1492     -1  
  23  32    2282     -1  
  24  36    2554     -1  
  25  32    1165     -1  
End
