NMec = 98491
T = 30
P = 8
Profits not ignored
Solution time = 1.346e+00
Best Profit = 39357
Terminal Cases = 152906844
Task date  Profit    P
  0   21    5352     -1  
  1   7     1259     -1  
  1   24    5065     -1  
  3   24    2330     -1  
  5   18    2892     -1  
  5   32    2763     -1  
  7   20    3643     -1  
  7   29    3247     -1  
  9   11    191      -1  
  9   19    1328     -1  
  9   23    4174     -1  
  10  18    1205     -1  
  10  34    2300     -1  
  11  30    1788     -1  
  13  30    1959     -1  
  14  23    760      -1  
  15  28    1393     -1  
  16  27    3521     -1  
  16  37    3008     -1  
  19  27    989      -1  
  19  30    2193     -1  
  19  33    1107     -1  
  20  34    1987     -1  
  22  30    1634     -1  
  22  36    956      -1  
  23  25    529      -1  
  23  33    1321     -1  
  23  34    1329     -1  
  24  31    1072     -1  
  30  32    470      -1  
End
