NMec = 98491
T = 23
P = 5
Profits not ignored
Solution time = 2.224e-02
Best Profit = 32453
Terminal Cases = 1800388
Task date  Profit    P
  0   33    2479     0   
  1   8     1123     1   
  3   26    5252     2   
  9   12    645      1   
  11  24    2485     3   
  11  25    3682     4   
  13  27    3628     1   
  16  22    728      -1  
  22  42    3877     -1  
  22  43    2246     -1  
  23  25    683      -1  
  23  39    1691     -1  
  23  39    2372     -1  
  25  33    1618     3   
  28  35    1752     1   
  28  39    1612     2   
  28  43    2613     4   
  28  44    1605     -1  
  30  42    2788     -1  
  30  45    1659     -1  
  34  40    1022     0   
  38  45    1968     1   
  39  40    393      3   
End
