NMec = 98491
T = 27
P = 5
Profits not ignored
Solution time = 3.620e-01
Best Profit = 40882
Terminal Cases = 40407306
Task date  Profit    P
  0   10    1575     -1  
  0   11    1615     -1  
  0   40    4934     -1  
  1   17    2922     -1  
  1   24    5468     -1  
  2   9     1666     -1  
  3   4     213      -1  
  3   19    2358     -1  
  8   18    1059     -1  
  10  14    519      -1  
  13  22    1859     -1  
  14  26    2217     -1  
  15  20    1272     -1  
  16  26    1818     -1  
  20  45    3726     -1  
  23  40    2741     -1  
  25  38    3918     -1  
  25  41    3189     -1  
  26  44    1373     -1  
  28  44    1575     -1  
  32  38    1124     -1  
  32  41    1849     -1  
  33  48    4695     -1  
  33  53    2273     -1  
  39  53    1654     -1  
  42  45    836      -1  
  43  53    1010     -1  
End
