NMec = 98491
T = 32
P = 8
Profits not ignored
Solution time = 1.108e+01
Best Profit = 48205
Terminal Cases = 1021888520
Task date  Profit    P
  0   8     1016     0   
  0   19    4695     1   
  1   15    2574     2   
  1   27    7030     3   
  2   7     1678     4   
  2   37    2468     5   
  3   19    3929     6   
  3   20    2587     7   
  4   14    787      -1  
  6   13    532      -1  
  6   18    1680     -1  
  6   23    2124     -1  
  6   25    4790     -1  
  6   32    2691     -1  
  7   19    3033     -1  
  10  18    888      0   
  11  24    1197     4   
  12  20    849      -1  
  13  33    3986     -1  
  14  28    1379     -1  
  15  38    4513     -1  
  16  25    1323     2   
  17  25    1761     -1  
  17  33    3012     -1  
  20  28    1547     0   
  20  34    3219     1   
  21  28    1084     6   
  24  29    489      7   
  25  33    801      4   
  30  31    314      0   
  33  37    809      0   
  35  39    976      1   
End
