NMec = 98491
T = 39
P = 8
Profits not ignored
Solution time = 8.559e+02
Best Profit = 55131
Terminal Cases = 449198768
Task date  Profit    P
  0   6     829      -1  
  0   15    2070     -1  
  1   15    2597     -1  
  1   15    2519     -1  
  2   19    3098     -1  
  2   46    8365     -1  
  3   26    3371     -1  
  4   7     387      -1  
  4   9     1511     -1  
  4   18    1540     -1  
  4   41    8304     -1  
  7   11    924      -1  
  7   23    2890     -1  
  8   13    1302     -1  
  8   18    2392     -1  
  8   20    940      -1  
  10  21    2066     -1  
  11  28    2746     -1  
  11  29    3523     -1  
  11  36    2415     -1  
  12  19    593      -1  
  12  21    1826     -1  
  15  23    1517     -1  
  16  37    2736     -1  
  17  35    2244     -1  
  18  31    2846     -1  
  19  28    1185     -1  
  20  27    605      -1  
  20  33    1720     -1  
  20  35    3340     -1  
  21  40    4011     -1  
  22  30    580      -1  
  22  36    1388     -1  
  24  27    464      -1  
  24  38    1502     -1  
  30  31    405      -1  
  30  37    2097     -1  
  37  48    1374     -1  
  39  44    810      -1  
End
