NMec = 98491
T = 34
P = 2
Profits not ignored
Solution time = 5.144e-01
Best Profit = 66129
Terminal Cases = 44451378
Task date  Profit    P
  3   146   35261    0   
  4   12    2056     1   
  19  157   24165    1   
  21  26    887      -1  
  22  41    1889     -1  
  26  41    2719     -1  
  36  50    1154     -1  
  40  61    4165     -1  
  42  51    1132     -1  
  48  154   23179    -1  
  51  57    1143     -1  
  53  75    3425     -1  
  54  65    962      -1  
  55  60    601      -1  
  62  84    2137     -1  
  66  73    1913     -1  
  66  76    1866     -1  
  66  87    3118     -1  
  67  79    2262     -1  
  69  77    1016     -1  
  78  90    1944     -1  
  81  88    1254     -1  
  86  124   7007     -1  
  89  106   3588     -1  
  90  108   1418     -1  
  102 111   1946     -1  
  120 139   1853     -1  
  138 150   2466     -1  
  139 161   2134     -1  
  140 146   570      -1  
  144 169   2593     -1  
  154 156   640      0   
  154 164   1618     -1  
  157 162   1296     0   
End
