NMec = 98491
T = 34
P = 7
Profits not ignored
Solution time = 4.456e+01
Best Profit = 50748
Terminal Cases = -1338860857
Task date  Profit    P
  0   14    2634     -1  
  0   48    7332     -1  
  2   17    2018     -1  
  4   9     937      -1  
  5   26    1921     -1  
  7   14    748      -1  
  8   17    2013     -1  
  8   26    3763     -1  
  9   16    947      -1  
  9   28    3824     -1  
  10  29    3510     -1  
  14  20    1322     -1  
  15  28    3709     -1  
  16  30    1333     -1  
  16  38    2654     -1  
  16  39    5747     -1  
  18  19    397      -1  
  18  33    2264     -1  
  19  41    3068     -1  
  24  45    3743     -1  
  25  38    966      -1  
  26  30    680      -1  
  26  41    1534     -1  
  27  31    1424     -1  
  27  48    3694     -1  
  29  45    3317     -1  
  29  48    1635     -1  
  30  40    1189     -1  
  31  40    2296     -1  
  31  46    2946     -1  
  32  42    2243     -1  
  33  45    1381     -1  
  34  42    1976     -1  
  39  46    1408     -1  
End
