NMec = 98491
T = 28
P = 6
Profits not ignored
Solution time = 2.686e-01
Best Profit = 39521
Terminal Cases = 32136387
Task date  Profit    P
  0   45    6649     -1  
  0   46    6741     -1  
  3   11    1282     -1  
  3   27    5417     -1  
  4   22    4286     -1  
  4   29    2510     -1  
  5   44    5735     -1  
  6   21    2738     -1  
  6   28    4247     -1  
  8   16    1737     -1  
  8   25    2462     -1  
  9   13    523      -1  
  11  22    1095     -1  
  12  44    4504     -1  
  18  25    877      -1  
  19  28    1163     -1  
  19  34    3207     -1  
  20  23    821      -1  
  22  37    1698     -1  
  24  29    691      -1  
  24  33    1316     -1  
  24  37    1201     -1  
  25  31    782      -1  
  30  38    1557     -1  
  31  39    1158     -1  
  31  43    2298     -1  
  36  46    1152     -1  
  37  40    860      -1  
End
