NMec = 98491
T = 34
P = 6
Profits not ignored
Solution time = 3.168e+01
Best Profit = 40496
Terminal Cases = 2594349224
Task date  Profit    P
  2   16    1864     0   
  3   13    1490     1   
  3   27    5226     2   
  4   41    4195     3   
  6   17    1164     4   
  7   54    7048     5   
  8   19    1977     -1  
  9   26    1250     -1  
  10  11    383      -1  
  10  16    1585     -1  
  10  24    1551     -1  
  11  16    766      -1  
  12  24    1847     -1  
  13  48    2780     -1  
  18  23    947      0   
  18  37    2000     1   
  19  23    1031     4   
  19  47    3511     -1  
  20  28    2287     -1  
  21  28    2016     -1  
  23  31    843      -1  
  28  36    1125     0   
  29  35    1254     2   
  30  37    773      4   
  30  44    2489     -1  
  32  43    1844     -1  
  33  34    591      -1  
  34  37    356      -1  
  34  44    2283     -1  
  35  43    2452     -1  
  36  47    1041     2   
  39  43    738      0   
  45  56    1108     0   
  46  55    1243     1   
End
