NMec = 98491
T = 32
P = 7
Profits not ignored
Solution time = 3.675e+00
Best Profit = 47075
Terminal Cases = 257126432
Task date  Profit    P
  0   45    4062     0   
  1   14    2678     1   
  1   42    9400     2   
  2   13    1653     3   
  2   17    2183     4   
  2   22    4995     5   
  4   14    1275     6   
  5   44    6751     -1  
  7   16    2082     -1  
  7   28    2773     -1  
  7   29    4676     -1  
  11  25    2471     -1  
  11  29    2786     -1  
  13  31    3724     -1  
  14  15    476      3   
  14  17    1094     -1  
  14  21    616      -1  
  14  25    1622     -1  
  16  39    2649     1   
  17  35    2444     3   
  18  32    1556     4   
  18  33    2376     6   
  19  22    537      -1  
  19  28    976      -1  
  19  43    5951     -1  
  21  36    1228     -1  
  22  31    2554     -1  
  22  32    1069     -1  
  23  34    1285     5   
  26  35    1227     -1  
  28  36    844      -1  
  37  44    1206     3   
End
