NMec = 98491
T = 31
P = 7
Profits not ignored
Solution time = 8.629e-01
Best Profit = 42130
Terminal Cases = 90924580
Task date  Profit    P
  0   44    3467     -1  
  3   21    3733     -1  
  3   28    2514     -1  
  3   43    4594     -1  
  4   37    6649     -1  
  7   21    1169     -1  
  9   26    3448     -1  
  9   29    2452     -1  
  10  30    5201     -1  
  11  13    445      -1  
  13  31    2536     -1  
  14  25    1869     -1  
  18  41    3735     -1  
  18  44    4212     -1  
  20  44    4979     -1  
  21  35    2394     -1  
  22  38    2352     -1  
  23  34    2681     -1  
  23  38    1641     -1  
  24  32    2392     -1  
  25  44    3831     -1  
  26  32    1043     -1  
  26  33    730      -1  
  26  41    1694     -1  
  27  33    741      -1  
  27  42    2930     -1  
  28  39    1694     -1  
  32  39    680      -1  
  32  41    1726     -1  
  33  40    905      -1  
  37  39    744      -1  
End
