NMec = 98491
T = 24
P = 2
Profits not ignored
Solution time = 1.797e-03
Best Profit = 45616
Terminal Cases = 135467
Task date  Profit    P
  0   6     390      0   
  2   14    2275     1   
  2   91    22352    -1  
  13  99    22874    0   
  17  42    3145     1   
  18  40    5859     -1  
  20  26    1541     -1  
  21  36    1187     -1  
  21  99    15226    -1  
  31  45    1677     -1  
  43  50    1506     1   
  44  56    2527     -1  
  50  70    2105     -1  
  59  71    1039     1   
  59  72    1324     -1  
  60  68    1014     -1  
  62  69    1214     -1  
  70  89    4334     -1  
  70  89    3155     -1  
  78  102   1975     1   
  79  82    256      -1  
  81  91    1415     -1  
  81  100   1300     -1  
  85  100   1381     -1  
End
