NMec = 98491
T = 21
P = 7
Profits not ignored
Solution time = 1.177e-02
Best Profit = 28705
Terminal Cases = 761877
Task date  Profit    P
  0   7     1183     0   
  0   17    1537     1   
  1   27    5197     2   
  2   7     592      3   
  2   10    972      4   
  2   19    4959     5   
  2   23    3107     6   
  2   26    4099     -1  
  4   15    2446     -1  
  5   12    999      -1  
  6   18    1877     -1  
  7   20    2316     -1  
  8   23    3736     0   
  10  22    1677     3   
  10  23    1949     -1  
  12  17    1158     4   
  12  21    2034     -1  
  13  24    1994     -1  
  15  26    1630     -1  
  15  27    1256     -1  
  19  24    972      1   
End
