NMec = 98491
T = 34
P = 3
Profits not ignored
Solution time = 3.005e+00
Best Profit = 57565
Terminal Cases = 302137638
Task date  Profit    P
  5   101   22261    0   
  8   27    5414     1   
  9   34    3916     2   
  13  18    512      -1  
  21  25    995      -1  
  28  45    1728     -1  
  29  40    809      1   
  34  68    2434     -1  
  36  54    2740     -1  
  37  56    3536     2   
  41  52    2103     -1  
  41  59    4520     1   
  49  62    3093     -1  
  51  64    2797     -1  
  52  75    2716     -1  
  54  80    2830     -1  
  57  69    2778     2   
  59  66    1180     -1  
  62  77    1664     -1  
  62  87    4755     1   
  64  68    928      -1  
  73  80    1061     2   
  75  83    988      -1  
  76  90    1407     -1  
  79  80    267      -1  
  80  86    1126     -1  
  80  101   2378     -1  
  83  91    893      -1  
  84  88    1017     2   
  92  106   2361     1   
  94  101   2063     -1  
  95  113   4246     2   
  98  106   985      -1  
  102 113   891      0   
End
