NMec = 98491
T = 38
P = 2
Profits not ignored
Solution time = 8.943e+00
Best Profit = 45246
Terminal Cases = 802018158
Task date  Profit    P
  0   10    2222     0   
  1   8     591      -1  
  2   22    2965     1   
  4   19    1708     -1  
  9   15    1334     -1  
  20  121   14129    -1  
  31  36    949      0   
  35  176   17776    1   
  37  41    447      -1  
  41  66    4572     0   
  47  63    2184     -1  
  49  66    2500     -1  
  51  56    996      -1  
  53  65    959      -1  
  61  73    1440     -1  
  64  69    1587     -1  
  66  79    1448     -1  
  73  77    1070     0   
  79  91    1464     -1  
  82  97    3082     0   
  83  143   8854     -1  
  91  103   1763     -1  
  101 106   1053     -1  
  106 130   6642     0   
  107 127   3199     -1  
  109 117   1357     -1  
  115 122   1788     -1  
  118 127   1614     -1  
  136 144   2579     0   
  141 165   2639     -1  
  154 169   1090     -1  
  157 162   1121     0   
  160 172   1985     -1  
  161 171   1056     -1  
  165 180   1590     0   
  166 170   558      -1  
  167 181   1490     -1  
  180 186   678      1   
End
