NMec = 98491
T = 20
P = 1
Profits not ignored
Solution time = 2.952e-04
Best Profit = 26513
Terminal Cases = 26928
Task date  Profit    P
  10  34    3988     0   
  23  30    1745     -1  
  23  41    1116     -1  
  25  44    4248     -1  
  37  47    2566     0   
  38  70    4421     -1  
  48  59    1177     0   
  54  59    1069     -1  
  62  89    6006     0   
  96  103   443      0   
  104 109   519      0   
  110 123   2444     0   
  120 124   680      -1  
  125 136   1035     0   
  127 128   464      -1  
  135 154   2739     -1  
  137 149   2190     -1  
  139 177   5801     0   
  180 189   2315     0   
  196 197   219      0   
End
