NMec = 98491
T = 27
P = 3
Profits not ignored
Solution time = 2.170e-02
Best Profit = 40321
Terminal Cases = 1722165
Task date  Profit    P
  0   86    6233     -1  
  2   12    2284     0   
  2   84    12504    -1  
  5   13    776      -1  
  5   27    4925     1   
  7   72    11532    2   
  10  29    1584     -1  
  13  15    631      0   
  23  47    5452     0   
  24  26    675      -1  
  26  75    8169     -1  
  28  34    543      -1  
  28  38    2232     1   
  28  40    1774     -1  
  28  43    1363     -1  
  40  48    2621     1   
  50  56    1178     0   
  56  74    4203     1   
  57  71    3013     -1  
  59  77    2975     -1  
  60  78    2739     -1  
  62  81    4190     0   
  64  79    1355     -1  
  66  86    1450     -1  
  67  81    2885     -1  
  73  87    1073     2   
  74  77    785      -1  
End
