NMec = 98491
T = 28
P = 8
Profits not ignored
Solution time = 3.219e-01
Best Profit = 35486
Terminal Cases = 35654222
Task date  Profit    P
  0   13    1011     0   
  0   32    5910     1   
  0   32    4421     2   
  3   19    3347     3   
  4   11    2185     4   
  4   23    2043     -1  
  4   31    2890     5   
  5   15    1431     6   
  6   24    2468     -1  
  6   28    2670     -1  
  7   25    1104     -1  
  8   16    1822     7   
  10  25    1556     -1  
  11  24    2518     -1  
  11  29    2362     -1  
  12  25    1156     -1  
  12  28    4398     4   
  13  17    1019     -1  
  13  25    1375     -1  
  14  27    1859     0   
  15  30    1449     -1  
  17  26    1064     -1  
  17  26    741      -1  
  18  24    1412     6   
  19  29    2242     7   
  20  31    1429     3   
  23  32    920      -1  
  25  33    1129     6   
End
