NMec = 98491
T = 36
P = 1
Profits not ignored
Solution time = 1.983e-01
Best Profit = 74156
Terminal Cases = 14137201
Task date  Profit    P
  1   357   74156    0   
  17  31    1702     -1  
  31  40    1711     -1  
  54  68    1984     -1  
  70  89    1309     -1  
  71  77    827      -1  
  78  87    1350     -1  
  106 122   2598     -1  
  113 126   2041     -1  
  128 139   1379     -1  
  132 149   2562     -1  
  134 150   2526     -1  
  150 159   2403     -1  
  151 152   395      -1  
  167 179   1087     -1  
  176 188   2395     -1  
  179 192   1988     -1  
  181 196   1849     -1  
  183 191   2012     -1  
  190 200   1329     -1  
  196 213   2610     -1  
  226 241   2037     -1  
  228 245   2487     -1  
  237 238   252      -1  
  237 246   1932     -1  
  254 266   1795     -1  
  275 286   1810     -1  
  280 287   650      -1  
  280 291   3304     -1  
  294 305   2539     -1  
  295 303   797      -1  
  304 315   1697     -1  
  311 321   1191     -1  
  313 332   2599     -1  
  317 320   628      -1  
  318 337   1900     -1  
End
