NMec = 98491
T = 40
P = 3
Profits not ignored
Solution time = 1.052e+02
Best Profit = 53543
Terminal Cases = 10863540000
Task date  Profit    P
  0   12    3442     0   
  11  30    3653     1   
  15  26    1000     -1  
  17  28    1081     0   
  21  33    1435     -1  
  21  47    3273     2   
  23  35    1373     -1  
  24  88    4417     -1  
  27  36    995      -1  
  29  35    951      0   
  34  48    3609     1   
  35  48    3162     -1  
  37  51    1645     -1  
  38  53    2183     -1  
  39  54    1525     -1  
  44  62    3047     -1  
  46  57    2612     0   
  48  69    2142     2   
  51  56    453      1   
  57  66    2167     1   
  62  112   7310     0   
  74  82    791      -1  
  77  79    474      1   
  80  85    1230     1   
  80  103   4432     2   
  83  105   3704     -1  
  85  90    605      -1  
  87  90    866      1   
  87  109   2555     -1  
  90  102   1039     -1  
  92  116   6491     1   
  93  102   994      -1  
  94  100   887      -1  
  96  100   509      -1  
  100 111   1882     -1  
  105 114   1544     2   
  115 129   2020     0   
  116 122   997      -1  
  117 122   1040     1   
  117 133   4753     2   
End
