NMec = 98491
T = 27
P = 7
Profits not ignored
Solution time = 1.712e-01
Best Profit = 43714
Terminal Cases = 20319163
Task date  Profit    P
  0   13    1641     0   
  0   14    1660     1   
  0   15    1514     -1  
  0   16    2319     2   
  1   12    1238     -1  
  1   22    5325     3   
  1   23    1934     -1  
  1   35    4010     -1  
  2   8     842      4   
  2   35    5077     5   
  3   13    1225     -1  
  4   29    6402     6   
  6   17    975      -1  
  6   18    1363     -1  
  7   17    898      -1  
  7   25    3545     -1  
  7   32    4321     -1  
  10  19    1448     -1  
  10  26    4693     4   
  13  33    2510     -1  
  15  36    3703     0   
  16  34    4956     1   
  18  36    2050     -1  
  21  37    3532     2   
  23  34    1189     -1  
  24  38    1786     3   
  30  36    1778     4   
End
