NMec = 98491
T = 33
P = 1
Profits not ignored
Solution time = 7.115e-03
Best Profit = 37286
Terminal Cases = 895872
Task date  Profit    P
  37  47    1463     -1  
  44  66    4062     0   
  48  64    2017     -1  
  52  62    2077     -1  
  59  71    2382     -1  
  59  74    3324     -1  
  61  290   20506    -1  
  73  85    2013     -1  
  74  99    3709     0   
  78  99    2197     -1  
  98  110   930      -1  
  112 132   2779     0   
  124 137   3151     -1  
  126 147   1366     -1  
  130 144   1964     -1  
  133 147   4014     0   
  169 178   902      -1  
  178 192   3463     0   
  188 201   1544     -1  
  193 213   2895     0   
  194 199   1245     -1  
  195 199   1003     -1  
  208 305   7615     -1  
  220 238   2471     0   
  233 251   1662     -1  
  245 273   7238     0   
  249 264   1787     -1  
  255 273   3430     -1  
  269 285   1162     -1  
  276 284   1108     0   
  292 305   3592     0   
  306 319   1955     0   
  317 324   1383     -1  
End
