NMec = 98491
T = 27
P = 6
Profits not ignored
Solution time = 4.283e-01
Best Profit = 40567
Terminal Cases = 41940968
Task date  Profit    P
  0   6     890      0   
  0   44    4101     -1  
  1   9     2278     1   
  1   18    3943     2   
  4   13    1495     3   
  4   13    840      4   
  7   21    3375     0   
  7   25    1708     -1  
  9   15    1140     5   
  12  21    2411     1   
  13  18    510      -1  
  16  39    5390     3   
  16  40    5407     4   
  17  28    1757     5   
  17  37    3211     -1  
  17  44    1810     -1  
  19  33    2429     2   
  21  27    1336     -1  
  23  40    3721     0   
  23  42    2028     -1  
  26  36    940      -1  
  27  28    216      1   
  29  41    1013     -1  
  29  42    2006     1   
  31  41    2086     5   
  32  37    901      -1  
  34  44    1183     2   
End
