NMec = 98491
T = 37
P = 3
Profits not ignored
Solution time = 1.073e+01
Best Profit = 58026
Terminal Cases = 1107142712
Task date  Profit    P
  0   121   21281    0   
  5   27    2533     -1  
  7   16    778      1   
  14  35    4996     2   
  23  35    822      -1  
  24  73    8665     1   
  26  37    2783     -1  
  33  47    2448     -1  
  35  44    2633     -1  
  40  49    1111     2   
  43  50    611      -1  
  44  93    4907     -1  
  46  49    274      -1  
  48  65    1877     -1  
  53  65    1142     -1  
  56  67    1868     -1  
  57  109   13805    2   
  59  67    1177     -1  
  61  63    603      -1  
  61  75    2424     -1  
  64  86    3828     -1  
  65  107   4171     -1  
  68  74    1453     -1  
  69  74    959      -1  
  72  85    1210     -1  
  75  91    1110     -1  
  76  93    1394     -1  
  78  87    1763     -1  
  78  87    2546     1   
  79  86    832      -1  
  89  90    216      1   
  89  93    475      -1  
  89  107   3566     -1  
  91  116   3351     1   
  95  110   981      -1  
  106 108   627      -1  
  111 115   1277     2   
End
