NMec = 98491
T = 31
P = 5
Profits not ignored
Solution time = 1.840e+00
Best Profit = 38378
Terminal Cases = 222278716
Task date  Profit    P
  1   60    6130     -1  
  3   21    2374     0   
  3   24    2191     -1  
  5   22    2584     1   
  6   16    928      -1  
  9   60    4576     -1  
  10  21    3113     2   
  11  19    1537     -1  
  13  22    1164     -1  
  13  23    3203     3   
  16  43    4370     4   
  22  44    3133     0   
  24  36    1821     1   
  26  41    3410     2   
  26  45    2454     -1  
  29  35    957      -1  
  31  52    4182     3   
  34  39    750      -1  
  34  45    1966     -1  
  36  53    1503     -1  
  40  51    2964     1   
  41  47    1015     -1  
  41  54    1385     -1  
  43  48    837      2   
  44  47    1022     4   
  46  54    1705     0   
  48  55    1614     4   
  48  61    1243     -1  
  50  57    1410     2   
  50  60    722      -1  
  52  54    636      1   
End
