NMec = 98491
T = 26
P = 3
Profits not ignored
Solution time = 3.176e-02
Best Profit = 33473
Terminal Cases = 4665223
Task date  Profit    P
  5   10    1332     0   
  5   26    2011     -1  
  6   9     731      1   
  9   18    1111     2   
  16  20    596      -1  
  16  30    1407     0   
  18  86    9057     1   
  19  21    257      -1  
  19  27    1266     -1  
  20  40    4630     2   
  31  44    3295     -1  
  32  53    3693     -1  
  36  43    585      -1  
  36  57    2856     -1  
  38  40    699      -1  
  40  54    4218     0   
  40  58    2990     -1  
  42  52    1370     2   
  44  47    497      -1  
  45  57    965      -1  
  52  60    1376     -1  
  54  81    6074     2   
  57  62    891      0   
  63  67    811      -1  
  65  80    2652     0   
  69  79    1401     -1  
End
