NMec = 98491
T = 16
P = 1
Profits not ignored
Solution time = 2.072e-05
Best Profit = 18212
Terminal Cases = 1680
Task date  Profit    P
  1   33    2990     0   
  29  34    1090     -1  
  29  35    796      -1  
  34  41    551      0   
  37  63    2722     -1  
  43  56    2256     0   
  58  62    834      0   
  64  81    2964     0   
  68  73    746      -1  
  68  82    1842     -1  
  74  98    2442     -1  
  94  112   2856     0   
  98  116   1789     -1  
  111 130   2231     -1  
  115 131   4246     0   
  149 158   1515     0   
End
