NMec = 98491
T = 19
P = 6
Profits not ignored
Solution time = 2.377e-03
Best Profit = 25679
Terminal Cases = 250484
Task date  Profit    P
  1   10    1240     0   
  3   14    1506     -1  
  4   18    2783     1   
  4   23    2707     -1  
  6   23    4654     2   
  7   26    3771     3   
  8   19    1755     -1  
  8   21    1948     4   
  8   29    3591     5   
  9   23    1697     -1  
  11  18    1035     -1  
  11  18    2054     0   
  11  20    1872     -1  
  12  25    1183     -1  
  20  27    1166     0   
  20  29    1562     1   
  23  31    1484     4   
  26  31    805      2   
  28  30    621      0   
End
