NMec = 98491
T = 39
P = 5
Profits not ignored
Solution time = 2.356e+02
Best Profit = 67597
Terminal Cases = 22354127707
Task date  Profit    P
  2   8     882      -1  
  2   11    1155     -1  
  2   12    1496     0   
  2   15    1346     -1  
  2   17    2970     1   
  2   20    2770     -1  
  4   20    1983     -1  
  5   19    1241     -1  
  5   46    8389     2   
  6   38    2475     -1  
  7   24    2204     -1  
  8   22    3226     3   
  8   66    13473    4   
  13  30    3194     0   
  17  40    2165     -1  
  21  64    5955     -1  
  22  33    1261     -1  
  23  40    1733     -1  
  25  34    1630     1   
  26  44    3022     -1  
  30  42    2821     3   
  30  48    1839     -1  
  35  42    1060     -1  
  35  45    2818     0   
  35  46    720      -1  
  36  58    2965     -1  
  37  76    10764    1   
  43  54    2575     3   
  46  57    2110     0   
  46  58    2035     -1  
  50  71    2114     -1  
  54  76    5988     2   
  55  65    1116     -1  
  57  70    3188     3   
  60  68    2080     0   
  60  72    2004     -1  
  64  76    1781     -1  
  65  72    1309     -1  
  71  77    875      0   
End
