NMec = 98491
T = 21
P = 7
Profits not ignored
Solution time = 9.166e-03
Best Profit = 28705
Terminal Cases = 761877
Task date  Profit    P
  0   7     1183     0   
  0   17    1537     -1  
  1   27    5197     1   
  2   7     592      -1  
  2   10    972      2   
  2   19    4959     3   
  2   23    3107     4   
  2   26    4099     5   
  4   15    2446     6   
  5   12    999      -1  
  6   18    1877     -1  
  7   20    2316     -1  
  8   23    3736     0   
  10  22    1677     -1  
  10  23    1949     -1  
  12  17    1158     -1  
  12  21    2034     2   
  13  24    1994     -1  
  15  26    1630     -1  
  15  27    1256     -1  
  19  24    972      6   
End
