NMec = 98491
T = 14
P = 3
Profits not ignored
Solution time = 4.288e-05
Best Profit = 22377
Terminal Cases = 1782
Task date  Profit    P
  0   18    3887     0   
  2   43    5603     -1  
  3   16    2768     1   
  3   27    5016     2   
  5   11    970      -1  
  6   45    5961     -1  
  7   33    4003     -1  
  10  19    997      -1  
  12  35    4138     -1  
  14  28    1078     -1  
  17  18    527      -1  
  18  43    4953     1   
  23  38    2408     0   
  32  45    3345     2   
End
