NMec = 98491
T = 18
P = 2
Profits not ignored
Solution time = 1.314e-04
Best Profit = 27925
Terminal Cases = 12012
Task date  Profit    P
  3   19    2740     0   
  4   26    3615     1   
  19  30    2815     -1  
  23  38    2795     0   
  24  30    1231     -1  
  24  32    1420     -1  
  24  44    2919     -1  
  30  46    2112     -1  
  37  47    1655     -1  
  39  89    9895     0   
  42  65    5758     1   
  46  56    1736     -1  
  50  62    2067     -1  
  54  85    3715     -1  
  59  76    2299     -1  
  66  88    2704     -1  
  75  86    3122     1   
  82  89    719      -1  
End
