NMec = 98491
T = 32
P = 4
Profits not ignored
Solution time = 3.198e-01
Best Profit = 37470
Terminal Cases = 43854776
Task date  Profit    P
  1   9     1962     0   
  5   29    4204     1   
  5   31    4747     2   
  6   40    4183     -1  
  7   18    1384     3   
  10  31    2504     -1  
  13  24    1488     0   
  13  25    1128     -1  
  14  69    5351     -1  
  15  22    1208     -1  
  16  32    2199     -1  
  16  38    2633     -1  
  19  33    2348     3   
  23  47    4405     -1  
  27  46    3596     0   
  28  52    2711     -1  
  31  41    951      1   
  35  40    643      2   
  37  52    1090     -1  
  37  59    2391     -1  
  38  47    2177     3   
  39  49    959      -1  
  40  54    1777     -1  
  41  50    1062     -1  
  42  54    1680     -1  
  42  57    3905     1   
  43  47    586      -1  
  45  60    2108     2   
  47  72    2880     0   
  48  70    2708     3   
  59  66    1550     1   
  73  77    819      0   
End
