NMec = 98491
T = 33
P = 2
Profits not ignored
Solution time = 1.030e+00
Best Profit = 41095
Terminal Cases = 157927168
Task date  Profit    P
  5   11    667      0   
  12  21    2265     0   
  14  32    3398     1   
  21  35    2662     -1  
  21  41    1138     -1  
  25  50    2602     0   
  38  48    918      -1  
  46  58    1306     -1  
  47  55    1406     1   
  53  67    1539     0   
  61  67    1221     1   
  63  78    1301     -1  
  69  137   13435    0   
  73  87    3458     1   
  75  87    2182     -1  
  80  89    2208     -1  
  82  90    873      -1  
  82  109   3589     -1  
  92  96    810      -1  
  95  104   1348     -1  
  96  111   3373     1   
  98  115   2337     -1  
  103 115   1047     -1  
  112 119   900      1   
  126 131   693      -1  
  126 146   3103     -1  
  128 136   1802     -1  
  128 142   3436     1   
  133 138   1060     -1  
  135 139   751      -1  
  139 145   1277     0   
  147 153   972      0   
  157 163   1146     0   
End
