NMec = 98491
T = 30
P = 2
Profits not ignored
Solution time = 2.781e-02
Best Profit = 30465
Terminal Cases = 3598612
Task date  Profit    P
  4   137   11915    -1  
  9   24    3095     0   
  26  31    1044     0   
  26  33    965      -1  
  26  35    2355     1   
  27  48    3092     -1  
  29  42    2654     -1  
  29  47    3060     -1  
  31  35    925      -1  
  34  46    2524     -1  
  38  40    459      0   
  39  54    4090     1   
  41  62    4539     0   
  54  67    938      -1  
  58  77    2735     1   
  59  62    719      -1  
  59  67    641      -1  
  60  70    2155     -1  
  60  106   4385     -1  
  81  91    1670     0   
  81  146   5926     1   
  86  92    996      -1  
  88  93    652      -1  
  91  108   3147     -1  
  94  108   1920     0   
  100 111   1032     -1  
  108 111   545      -1  
  113 119   1525     0   
  113 125   1334     -1  
  125 134   1107     0   
End
